species_pair,ARG,CAZyme,Virulence
225_1-338_1,0,0,0
225_1-38_1,0,0,0
225_1-39_5,0,0,0
225_1-42_2,0,0,0
225_1-43_1,0,0,0
225_1-44_3,0,0,0
225_1-45_1,0,0,0
225_1-46_1,0,0,0
225_1-48_2,0,0,0
225_1-66_3,0,0,0
225_1-66_5,0,0,0
225_1-76_2,0,0,0
225_1-80_1,0,0,0
225_1-92_1,0,0,0
225_1-96_1,0,0,0
225_1-97_1,0,0,0
226_1-226_2,0,0,0
226_1-228_1,0,0,0
226_1-228_2,0,0,0
226_1-229_3,0,0,0
226_1-233_1,0,0,0
226_1-233_3,0,0,0
226_1-234_1,0,0,0
226_1-234_2,0,0,0
226_1-236_1,0,0,0
226_1-238_3,0,0,0
226_1-240_1,0,0,0
226_1-250_1,0,0,0
226_1-252_1,0,0,0
226_1-26_2,0,0,0
226_1-26_3,0,0,0
226_1-282_1,0,0,0
226_1-283_1,0,0,0
226_1-286_1,0,0,0
226_1-294_1,0,0,0
226_1-314_1,0,0,0
226_1-317_1,0,0,0
226_1-318_13,0,0,0
226_1-318_21,0,0,0
226_1-318_24,0,0,0
226_1-318_26,0,0,0
226_1-318_32,0,0,0
226_1-318_33,0,0,0
226_1-318_38,0,0,0
226_1-318_39,0,0,0
226_1-318_42,0,0,0
226_1-318_51,0,0,0
226_1-318_54,0,0,0
226_1-318_56,0,0,0
226_1-318_7,0,0,0
226_1-318_77,0,0,0
226_1-318_8,0,0,0
226_1-318_84,0,0,0
226_1-319_1,0,0,0
226_1-31_2,0,0,0
226_1-321_1,0,0,0
226_1-325_1,0,0,0
226_1-326_1,0,0,0
226_1-32_1,0,0,0
226_1-330_1,0,0,0
226_1-332_1,0,0,0
226_1-333_1,0,0,0
226_1-334_1,0,0,0
226_1-334_3,0,0,0
226_1-335_1,0,0,0
226_1-336_1,0,0,0
226_1-338_1,0,0,0
226_1-36_1,0,0,0
226_1-38_1,0,0,0
226_1-39_2,0,0,0
226_1-39_5,0,0,0
226_1-40_1,0,0,0
226_1-41_1,0,0,0
226_1-42_1,0,0,0
226_1-42_2,0,0,0
226_1-43_1,0,0,0
226_1-44_1,0,0,0
226_1-44_3,0,0,0
226_1-44_4,0,0,0
226_1-45_1,0,0,0
226_1-46_1,0,0,0
226_1-47_2,0,0,0
226_1-48_2,1,1,0
226_1-4_3,0,0,0
226_1-50_1,0,0,0
226_1-51_1,0,0,0
226_1-52_1,0,0,0
226_1-57_1,0,0,0
226_1-66_3,0,0,0
226_1-66_4,0,0,0
226_1-66_5,0,0,0
226_1-69_2,0,0,0
226_1-76_2,0,0,0
226_1-78_1,0,0,0
226_1-80_1,0,0,0
226_1-90_1,0,0,0
226_1-91_1,0,0,0
226_1-92_1,0,0,0
226_1-96_1,0,0,0
226_1-97_1,0,1,0
226_1-99_2,0,0,0
226_1-9_2,0,0,0
226_2-228_1,0,0,0
226_2-228_2,0,0,0
226_2-229_3,0,0,0
226_2-233_3,0,0,0
226_2-234_8,0,0,0
226_2-235_1,0,0,0
226_2-250_1,0,0,0
226_2-269_1,0,0,0
226_2-26_2,0,0,0
226_2-26_3,0,0,0
226_2-283_1,0,0,0
226_2-288_1,0,0,0
226_2-292_2,0,0,0
226_2-294_1,0,0,0
226_2-294_2,0,0,0
226_2-297_1,0,0,0
226_2-309_1,0,0,0
226_2-314_1,0,0,0
226_2-318_13,0,0,0
226_2-318_16,0,0,0
226_2-318_21,0,0,0
226_2-318_24,0,0,0
226_2-318_28,0,0,0
226_2-318_38,0,0,0
226_2-318_39,0,0,0
226_2-318_42,0,0,0
226_2-318_48,0,0,0
226_2-318_54,0,0,0
226_2-318_56,0,0,0
226_2-318_79,0,0,0
226_2-326_1,0,0,0
226_2-32_1,0,0,0
226_2-330_1,0,0,0
226_2-332_1,0,0,0
226_2-333_1,0,0,0
226_2-334_1,0,0,0
226_2-334_3,0,0,0
226_2-335_1,0,0,0
226_2-336_1,0,0,0
226_2-338_1,0,0,0
226_2-36_1,0,0,0
226_2-39_2,0,0,0
226_2-39_3,0,0,0
226_2-39_4,0,0,0
226_2-39_5,0,0,0
226_2-40_1,0,0,0
226_2-42_1,0,0,0
226_2-42_2,0,0,0
226_2-43_1,0,0,0
226_2-44_1,0,0,0
226_2-44_3,0,0,0
226_2-44_5,0,0,0
226_2-45_1,0,0,0
226_2-46_1,0,0,0
226_2-47_2,0,0,0
226_2-48_2,0,0,0
226_2-4_3,0,0,0
226_2-50_1,0,0,0
226_2-51_1,0,0,0
226_2-52_1,0,0,0
226_2-66_3,0,0,0
226_2-66_4,0,0,0
226_2-66_5,0,0,0
226_2-68_1,0,0,0
226_2-78_3,0,0,0
226_2-87_1,0,0,0
226_2-90_1,0,0,0
226_2-92_1,0,0,0
226_2-96_1,0,0,0
226_2-97_1,0,0,0
226_2-98_1,0,0,0
226_2-99_2,0,0,0
228_1-228_2,0,0,0
228_1-229_1,0,0,0
228_1-229_3,0,0,0
228_1-230_1,0,0,0
228_1-231_1,0,0,0
228_1-233_1,0,0,0
228_1-233_2,0,0,0
228_1-233_3,0,0,0
228_1-240_1,0,0,0
228_1-267_1,0,0,0
228_1-268_1,0,0,0
228_1-26_2,0,0,0
228_1-283_1,0,0,0
228_1-294_2,0,0,0
228_1-318_54,0,0,0
228_1-326_1,0,0,0
228_1-32_1,0,0,0
228_1-330_1,0,0,0
228_1-332_1,0,0,0
228_1-334_1,0,0,0
228_1-334_3,0,0,0
228_1-335_1,0,0,0
228_1-338_1,0,0,0
228_1-42_2,0,0,0
228_1-43_1,0,0,0
228_1-44_1,0,0,0
228_1-44_3,0,0,0
228_1-45_1,0,0,0
228_1-46_1,0,0,0
228_1-48_2,0,0,0
228_1-50_1,0,0,0
228_1-54_1,0,0,0
228_1-66_3,0,0,0
228_1-66_5,0,0,0
228_1-76_2,0,0,0
228_1-90_1,0,0,0
228_1-91_1,0,0,0
228_1-92_1,0,0,0
228_1-96_1,0,0,0
228_1-97_1,0,0,0
228_1-99_1,0,0,0
228_1-99_2,0,0,0
228_2-229_3,0,0,0
228_2-233_3,0,0,0
228_2-234_8,0,0,0
228_2-240_1,0,0,0
228_2-258_1,0,0,0
228_2-265_1,0,0,0
228_2-267_1,0,0,0
228_2-268_1,0,0,0
228_2-26_2,0,0,0
228_2-282_1,0,0,0
228_2-283_1,0,0,0
228_2-297_1,0,0,0
228_2-29_1,0,0,0
228_2-300_1,0,0,0
228_2-318_24,0,0,0
228_2-318_26,0,0,0
228_2-318_39,0,0,0
228_2-318_48,0,0,0
228_2-318_56,0,0,0
228_2-321_1,0,0,0
228_2-326_1,0,0,0
228_2-32_1,0,0,0
228_2-330_1,0,0,0
228_2-332_1,0,0,0
228_2-334_1,0,0,0
228_2-335_1,0,0,0
228_2-338_1,0,0,0
228_2-36_1,0,0,0
228_2-39_5,0,0,0
228_2-42_2,0,0,0
228_2-43_1,0,0,0
228_2-44_1,0,0,0
228_2-44_3,0,0,0
228_2-45_1,0,0,0
228_2-46_1,0,0,0
228_2-47_2,0,0,0
228_2-48_2,0,0,0
228_2-4_3,0,0,0
228_2-50_1,0,0,0
228_2-51_1,0,0,0
228_2-66_3,0,0,0
228_2-66_5,0,0,0
228_2-76_2,0,0,0
228_2-96_1,0,0,0
228_2-97_1,0,0,0
228_2-98_1,0,0,0
228_2-99_2,0,0,0
229_1-229_3,0,0,0
229_1-233_3,0,0,0
229_1-283_1,0,0,0
229_1-294_2,0,0,0
229_1-312_1,0,0,0
229_1-318_38,0,0,0
229_1-332_1,0,0,0
229_1-334_3,0,0,0
229_1-335_1,0,0,0
229_1-338_1,0,0,0
229_1-42_2,0,0,0
229_1-48_2,0,0,0
229_1-66_5,0,0,0
229_1-90_1,0,0,0
229_1-97_1,0,0,0
229_2-229_3,0,0,0
229_2-231_1,0,0,0
229_2-233_1,0,0,0
229_2-233_2,0,0,0
229_2-233_3,0,0,0
229_2-234_1,0,0,0
229_2-238_3,0,0,0
229_2-239_1,0,0,0
229_2-26_2,0,0,0
229_2-294_2,0,0,0
229_2-318_56,0,0,0
229_2-326_1,0,0,0
229_2-32_1,0,0,0
229_2-334_1,0,0,0
229_2-334_3,0,0,0
229_2-335_1,0,0,0
229_2-338_1,0,0,0
229_2-37_1,0,0,0
229_2-42_2,0,0,0
229_2-44_3,0,0,0
229_2-45_1,0,0,0
229_2-46_1,0,0,0
229_2-48_2,0,0,0
229_2-4_2,0,0,0
229_2-50_1,0,0,0
229_2-66_3,0,0,0
229_2-66_5,0,0,0
229_2-78_1,0,0,0
229_2-90_1,0,0,0
229_2-97_1,0,0,0
229_3-22_2,0,0,0
229_3-230_1,0,0,0
229_3-231_1,0,0,0
229_3-233_1,0,0,0
229_3-233_2,0,0,0
229_3-233_3,0,0,0
229_3-234_1,0,0,0
229_3-234_2,0,0,0
229_3-234_3,0,0,0
229_3-234_5,0,0,0
229_3-234_6,0,0,0
229_3-234_7,0,0,0
229_3-234_8,0,0,0
229_3-235_1,0,0,0
229_3-236_1,0,0,0
229_3-238_2,0,0,0
229_3-238_3,0,0,0
229_3-239_1,0,0,0
229_3-240_1,0,0,0
229_3-241_1,0,0,0
229_3-246_1,0,0,0
229_3-24_1,0,0,0
229_3-24_2,0,0,0
229_3-24_3,0,0,0
229_3-250_1,0,0,0
229_3-258_1,0,0,0
229_3-265_1,0,0,0
229_3-267_1,0,0,0
229_3-268_1,0,0,0
229_3-26_1,0,0,0
229_3-26_2,0,0,0
229_3-26_3,0,0,0
229_3-273_1,0,0,0
229_3-283_1,0,0,0
229_3-290_1,0,0,0
229_3-292_2,0,0,0
229_3-294_2,0,0,0
229_3-295_0,0,0,0
229_3-297_1,0,0,0
229_3-298_1,0,0,0
229_3-29_1,0,0,0
229_3-301_1,0,0,0
229_3-308_1,0,0,0
229_3-312_1,0,0,0
229_3-317_1,0,0,0
229_3-318_18,0,0,0
229_3-318_2,0,0,0
229_3-318_21,0,0,0
229_3-318_23,0,0,0
229_3-318_26,0,0,0
229_3-318_27,0,0,0
229_3-318_36,0,0,0
229_3-318_38,0,0,0
229_3-318_40,0,0,0
229_3-318_42,0,0,0
229_3-318_46,0,0,0
229_3-318_47,0,0,0
229_3-318_48,0,0,0
229_3-318_50,0,0,0
229_3-318_54,0,0,0
229_3-318_56,0,0,0
229_3-318_60,0,0,0
229_3-318_73,0,0,0
229_3-318_77,0,0,0
229_3-318_79,0,0,0
229_3-318_8,0,0,0
229_3-319_1,0,0,0
229_3-31_1,0,0,0
229_3-31_2,0,0,0
229_3-321_1,0,0,0
229_3-324_1,0,0,0
229_3-325_1,0,0,0
229_3-326_1,0,0,0
229_3-32_1,0,0,0
229_3-330_1,0,0,0
229_3-332_1,0,0,0
229_3-333_1,0,0,0
229_3-334_1,0,0,0
229_3-334_2,0,0,0
229_3-334_3,0,0,0
229_3-335_1,0,0,0
229_3-336_1,0,0,0
229_3-337_1,0,0,0
229_3-338_1,0,0,0
229_3-33_1,0,0,0
229_3-34_1,0,0,0
229_3-36_1,0,0,0
229_3-37_1,0,0,0
229_3-39_1,0,0,0
229_3-39_2,0,0,0
229_3-39_4,0,0,0
229_3-39_5,0,0,0
229_3-40_1,0,0,0
229_3-41_1,0,0,0
229_3-42_1,0,0,0
229_3-42_2,0,0,0
229_3-43_1,0,0,0
229_3-44_1,0,0,0
229_3-44_3,0,0,0
229_3-44_4,0,0,0
229_3-44_5,0,0,0
229_3-45_1,0,0,0
229_3-46_1,0,0,0
229_3-47_2,0,0,0
229_3-48_2,0,0,0
229_3-4_2,0,0,0
229_3-4_3,0,0,0
229_3-50_1,0,0,0
229_3-51_1,0,0,0
229_3-52_1,0,0,0
229_3-54_1,0,0,0
229_3-66_3,0,0,0
229_3-66_4,0,0,0
229_3-66_5,0,0,0
229_3-67_2,0,0,0
229_3-68_1,0,0,0
229_3-69_1,0,0,0
229_3-69_3,0,0,0
229_3-70_1,0,0,0
229_3-71_1,0,0,0
229_3-72_1,0,0,0
229_3-75_1,0,0,0
229_3-76_1,0,0,0
229_3-76_2,0,0,0
229_3-76_3,0,0,0
229_3-77_2,0,0,0
229_3-78_1,0,0,0
229_3-78_2,0,0,0
229_3-78_3,0,0,0
229_3-87_1,0,0,0
229_3-90_1,0,0,0
229_3-91_1,0,0,0
229_3-92_1,0,0,0
229_3-96_1,0,0,0
229_3-97_1,0,0,0
229_3-99_1,0,0,0
229_3-99_2,0,0,0
229_3-9_1,0,0,0
229_3-9_2,0,0,0
22_1-26_2,0,0,0
22_1-32_1,0,0,0
22_1-39_1,0,0,0
22_1-42_2,0,0,0
22_1-44_3,0,0,0
22_1-44_5,0,0,0
22_1-45_1,0,0,0
22_1-46_1,0,0,0
22_1-48_2,0,0,0
22_1-66_5,0,0,0
22_1-90_1,0,0,0
22_1-96_1,0,0,0
22_2-233_3,0,0,0
22_2-26_2,0,0,0
22_2-308_1,0,0,0
22_2-318_2,0,0,0
22_2-318_56,0,0,0
22_2-318_69,0,0,0
22_2-326_1,0,0,0
22_2-32_1,0,0,0
22_2-334_1,0,0,0
22_2-334_3,0,0,0
22_2-335_1,0,0,0
22_2-336_1,0,0,0
22_2-338_1,0,0,0
22_2-36_1,0,0,0
22_2-37_1,0,0,0
22_2-39_5,1,0,0
22_2-40_1,0,0,0
22_2-42_1,0,0,0
22_2-43_1,1,0,0
22_2-44_1,0,0,0
22_2-44_3,0,0,0
22_2-45_1,1,0,0
22_2-46_1,0,0,0
22_2-47_2,0,0,0
22_2-48_2,0,0,0
22_2-52_1,0,0,0
22_2-66_5,0,0,0
22_2-92_1,0,0,0
22_2-97_1,0,0,0
230_1-233_1,0,0,0
230_1-233_3,0,0,0
230_1-234_2,0,0,0
230_1-238_3,0,0,0
230_1-241_1,0,0,0
230_1-267_1,0,0,0
230_1-268_1,0,0,0
230_1-283_1,0,0,0
230_1-318_54,0,0,0
230_1-326_1,0,0,0
230_1-32_1,0,0,0
230_1-334_1,0,0,0
230_1-335_1,0,0,0
230_1-336_1,0,0,0
230_1-338_1,0,0,0
230_1-36_1,0,0,0
230_1-40_1,0,0,0
230_1-42_2,0,0,0
230_1-44_1,0,0,0
230_1-44_3,0,0,0
230_1-45_1,0,0,0
230_1-48_2,0,0,0
230_1-52_1,0,0,0
230_1-66_5,0,0,0
230_1-69_1,0,0,0
230_1-90_1,0,0,0
231_1-233_1,0,0,0
231_1-233_2,0,0,0
231_1-233_3,0,0,0
231_1-234_1,0,0,0
231_1-26_2,0,0,0
231_1-32_1,0,0,0
231_1-335_1,0,0,0
231_1-338_1,0,0,0
231_1-44_3,0,0,0
231_1-45_1,0,0,0
231_1-46_1,0,0,0
231_1-48_2,0,0,0
231_1-50_1,0,0,0
231_1-66_5,0,0,0
231_1-78_1,0,0,0
231_1-92_1,0,0,0
231_1-97_1,0,0,0
233_1-233_2,0,0,0
233_1-233_3,0,0,0
233_1-234_1,0,0,0
233_1-234_2,0,0,0
233_1-238_3,0,0,0
233_1-240_1,0,0,0
233_1-246_1,0,0,0
233_1-268_1,0,0,0
233_1-26_1,0,0,0
233_1-26_2,0,0,0
233_1-26_3,0,0,0
233_1-283_1,0,0,0
233_1-290_1,0,0,0
233_1-297_1,0,0,0
233_1-318_18,0,0,0
233_1-318_38,0,0,0
233_1-318_42,0,0,0
233_1-318_54,0,0,0
233_1-318_56,0,0,0
233_1-318_77,0,0,0
233_1-321_1,0,0,0
233_1-325_1,0,0,0
233_1-32_1,0,0,0
233_1-332_1,0,0,0
233_1-333_1,0,0,0
233_1-334_1,0,0,0
233_1-334_3,0,0,0
233_1-335_1,0,0,0
233_1-336_1,0,0,0
233_1-337_1,0,0,0
233_1-338_1,0,0,0
233_1-36_1,0,0,0
233_1-39_2,0,0,0
233_1-39_5,0,0,0
233_1-40_1,0,0,0
233_1-42_2,0,0,0
233_1-43_1,0,0,0
233_1-44_1,0,0,0
233_1-44_3,0,0,0
233_1-45_1,0,0,0
233_1-46_1,0,0,0
233_1-48_2,0,0,0
233_1-50_1,0,0,0
233_1-52_1,0,0,0
233_1-66_3,0,0,0
233_1-66_5,0,0,0
233_1-68_1,0,0,0
233_1-69_1,0,0,0
233_1-76_3,0,0,0
233_1-78_1,0,0,0
233_1-90_1,0,0,0
233_1-91_1,0,0,0
233_1-92_1,0,0,0
233_1-96_1,0,0,0
233_1-97_1,0,0,0
233_1-99_2,0,0,0
233_1-9_2,0,0,0
233_2-233_3,0,0,0
233_2-234_1,0,0,0
233_2-240_1,0,0,0
233_2-26_2,0,0,0
233_2-283_1,0,0,0
233_2-318_56,0,0,0
233_2-325_1,0,0,0
233_2-32_1,0,0,0
233_2-333_1,0,0,0
233_2-334_3,0,0,0
233_2-335_1,0,0,0
233_2-336_1,0,0,0
233_2-338_1,0,0,0
233_2-36_1,0,0,0
233_2-39_5,0,0,0
233_2-40_1,0,0,0
233_2-42_2,0,0,0
233_2-43_1,0,0,0
233_2-44_1,0,0,0
233_2-44_3,0,0,0
233_2-45_1,0,0,0
233_2-46_1,0,0,0
233_2-48_2,0,0,0
233_2-50_1,0,0,0
233_2-66_5,0,0,0
233_2-72_1,0,0,0
233_2-77_2,0,0,0
233_2-78_1,0,0,0
233_2-78_2,0,0,0
233_2-90_1,0,0,0
233_2-96_1,0,0,0
233_2-97_1,0,0,0
233_3-234_1,0,0,0
233_3-234_2,0,0,0
233_3-234_3,0,0,0
233_3-234_5,0,0,0
233_3-234_8,0,0,0
233_3-238_3,0,0,0
233_3-239_1,0,0,0
233_3-240_1,0,0,0
233_3-250_1,0,0,0
233_3-258_1,0,0,0
233_3-267_1,0,0,0
233_3-268_1,0,0,0
233_3-26_1,0,0,0
233_3-26_2,0,0,0
233_3-26_3,0,0,0
233_3-283_1,0,0,0
233_3-292_2,0,0,0
233_3-294_2,0,0,0
233_3-295_0,0,0,0
233_3-297_1,0,0,0
233_3-308_1,0,0,0
233_3-312_1,0,0,0
233_3-317_1,0,0,0
233_3-318_18,0,0,0
233_3-318_21,0,0,0
233_3-318_23,0,0,0
233_3-318_38,0,0,0
233_3-318_42,0,0,0
233_3-318_54,0,0,0
233_3-318_56,0,0,0
233_3-318_73,0,0,0
233_3-318_77,0,0,0
233_3-318_8,0,0,0
233_3-319_1,0,0,0
233_3-321_1,0,0,0
233_3-325_1,0,0,0
233_3-326_1,0,0,0
233_3-32_1,0,0,0
233_3-330_1,0,0,0
233_3-332_1,0,0,0
233_3-333_1,0,0,0
233_3-334_1,0,0,0
233_3-334_3,0,0,0
233_3-335_1,0,0,0
233_3-336_1,0,0,0
233_3-338_1,0,0,0
233_3-34_1,0,0,0
233_3-36_1,0,0,0
233_3-37_1,0,0,0
233_3-39_5,0,0,0
233_3-40_1,0,0,0
233_3-42_1,0,0,0
233_3-42_2,0,0,0
233_3-43_1,0,0,0
233_3-44_1,0,0,0
233_3-44_3,0,0,0
233_3-44_4,0,0,0
233_3-44_5,0,0,0
233_3-45_1,0,0,0
233_3-46_1,0,0,0
233_3-47_2,0,0,0
233_3-48_2,0,0,0
233_3-4_2,0,0,0
233_3-4_3,0,0,0
233_3-50_1,0,0,0
233_3-51_1,0,0,0
233_3-52_1,0,0,0
233_3-66_5,0,0,0
233_3-69_3,0,0,0
233_3-71_1,0,0,0
233_3-76_2,0,0,0
233_3-76_3,0,0,0
233_3-78_1,0,0,0
233_3-78_2,0,0,0
233_3-78_3,0,0,0
233_3-80_1,0,0,0
233_3-87_1,0,0,0
233_3-8_1,0,0,0
233_3-90_1,0,0,0
233_3-92_1,0,0,0
233_3-96_1,0,0,0
233_3-97_1,0,0,0
233_3-99_2,0,0,0
233_3-9_2,0,0,0
233_4-26_2,0,0,0
233_4-318_56,0,0,0
233_4-334_3,0,0,0
233_4-335_1,0,0,0
233_4-338_1,0,0,0
233_4-66_5,0,0,0
234_1-234_2,0,1,0
234_1-236_1,0,0,0
234_1-298_1,0,0,0
234_1-318_56,0,0,0
234_1-32_1,0,0,0
234_1-333_1,0,0,0
234_1-334_1,0,0,0
234_1-334_3,0,0,0
234_1-335_1,0,0,0
234_1-336_1,0,0,0
234_1-338_1,0,0,0
234_1-33_1,0,0,0
234_1-39_5,0,0,0
234_1-44_1,0,0,0
234_1-44_3,0,0,0
234_1-45_1,0,0,0
234_1-46_1,0,0,0
234_1-48_2,0,0,0
234_1-50_1,0,0,0
234_1-52_1,0,0,0
234_1-66_5,0,0,0
234_1-76_2,0,0,0
234_1-78_1,0,0,0
234_1-97_1,0,0,0
234_1-99_2,0,0,0
234_2-235_1,0,0,0
234_2-236_1,0,0,0
234_2-238_3,0,0,0
234_2-268_1,0,0,0
234_2-26_2,0,0,0
234_2-283_1,0,0,0
234_2-32_1,0,0,0
234_2-334_3,0,0,0
234_2-335_1,0,0,0
234_2-336_1,0,0,0
234_2-338_1,0,0,0
234_2-39_2,0,0,0
234_2-40_1,0,0,0
234_2-42_2,0,0,0
234_2-44_1,0,0,0
234_2-44_3,0,0,0
234_2-45_1,0,0,0
234_2-46_1,0,0,0
234_2-48_2,0,0,0
234_2-50_1,0,0,0
234_2-52_1,0,0,0
234_2-66_5,0,0,0
234_2-76_2,0,0,0
234_2-90_1,0,0,0
234_2-96_1,0,0,0
234_2-97_1,0,0,0
234_2-99_2,0,0,0
234_3-26_2,0,0,0
234_3-273_1,0,0,0
234_3-318_56,0,0,0
234_3-32_1,0,0,0
234_3-334_1,0,0,0
234_3-335_1,0,0,0
234_3-336_1,0,0,0
234_3-338_1,0,0,0
234_3-39_2,0,0,0
234_3-39_5,0,0,0
234_3-40_1,0,0,0
234_3-42_2,0,0,0
234_3-43_1,0,0,0
234_3-44_1,0,0,0
234_3-44_3,0,0,0
234_3-45_1,0,0,0
234_3-46_1,0,0,0
234_3-52_1,0,0,0
234_3-66_5,0,0,0
234_3-70_1,0,0,0
234_3-72_1,0,0,0
234_3-96_1,0,0,0
234_3-97_1,0,0,0
234_4-326_1,0,0,0
234_4-338_1,0,0,0
234_4-37_1,0,0,0
234_4-45_1,0,0,0
234_4-46_1,0,0,0
234_4-66_5,0,0,0
234_5-234_8,0,0,0
234_5-326_1,0,0,0
234_5-334_1,0,0,0
234_5-335_1,0,0,0
234_5-338_1,0,0,0
234_5-44_1,0,0,0
234_5-45_1,0,0,0
234_5-46_1,0,0,0
234_5-48_2,0,0,0
234_5-66_5,0,0,0
234_5-76_2,0,0,0
234_5-90_1,0,0,0
234_5-92_1,0,0,0
234_5-96_1,0,0,0
234_6-240_1,0,0,0
234_6-318_79,0,0,0
234_6-32_1,0,0,0
234_6-335_1,0,0,0
234_6-338_1,0,0,0
234_6-39_5,0,0,0
234_6-44_1,0,0,0
234_6-66_5,0,0,0
234_7-235_1,0,0,0
234_7-26_2,0,0,0
234_7-318_2,0,0,0
234_7-338_1,0,0,0
234_7-39_5,0,0,0
234_7-42_2,0,0,0
234_7-44_3,0,0,0
234_7-45_1,0,0,0
234_7-48_2,0,0,0
234_8-318_15,0,0,0
234_8-318_56,0,0,0
234_8-326_1,0,0,0
234_8-32_1,0,0,0
234_8-330_1,0,0,0
234_8-334_1,0,0,0
234_8-335_1,0,0,0
234_8-338_1,0,0,0
234_8-39_2,0,0,0
234_8-42_2,0,0,0
234_8-43_1,0,0,0
234_8-44_1,0,0,0
234_8-44_3,0,0,0
234_8-45_1,0,0,0
234_8-46_1,0,0,0
234_8-48_2,0,0,0
234_8-66_3,0,0,0
234_8-66_5,0,0,0
234_8-92_1,0,0,0
234_8-96_1,0,0,0
235_1-26_2,0,0,0
235_1-318_2,0,0,0
235_1-333_1,0,0,0
235_1-335_1,0,0,0
235_1-338_1,0,0,0
235_1-39_2,0,0,0
235_1-39_5,0,0,0
235_1-42_2,0,0,0
235_1-43_1,0,0,0
235_1-44_1,0,0,0
235_1-44_3,0,0,0
235_1-45_1,0,0,0
235_1-46_1,0,0,0
235_1-48_2,0,0,0
235_1-66_5,0,0,0
235_1-68_1,0,0,0
235_1-96_1,0,0,0
235_1-97_1,0,0,0
236_1-336_1,0,0,0
236_1-66_5,0,0,0
236_1-76_2,0,0,0
236_1-99_2,0,0,0
236_2-26_2,0,0,0
236_2-326_1,0,0,0
236_2-32_1,0,0,0
236_2-331_1,0,0,0
236_2-333_1,0,0,0
236_2-45_1,0,0,0
236_2-46_1,0,0,0
238_1-257_1,0,0,0
238_1-298_1,0,0,0
238_1-318_54,0,0,0
238_1-326_1,0,0,0
238_1-335_1,0,0,0
238_1-338_1,0,0,0
238_1-38_1,0,0,0
238_1-42_2,0,0,0
238_1-45_1,0,0,0
238_1-97_1,0,0,0
238_2-318_38,0,0,0
238_2-32_1,0,0,0
238_2-335_1,0,0,0
238_2-338_1,0,0,0
238_2-37_1,0,0,0
238_2-44_1,0,0,0
238_2-46_1,0,0,0
238_2-66_5,0,0,0
238_3-268_1,0,0,0
238_3-26_2,0,0,0
238_3-26_3,0,0,0
238_3-283_1,0,0,0
238_3-318_56,0,0,0
238_3-326_1,0,0,0
238_3-32_1,0,0,0
238_3-332_1,0,0,0
238_3-334_1,0,0,0
238_3-334_3,0,0,0
238_3-335_1,0,0,0
238_3-336_1,0,0,0
238_3-338_1,0,0,0
238_3-37_1,0,0,0
238_3-39_2,0,0,0
238_3-39_5,0,0,0
238_3-40_1,0,0,0
238_3-42_1,0,0,0
238_3-42_2,0,0,0
238_3-43_1,0,0,0
238_3-44_1,0,0,0
238_3-44_3,0,0,0
238_3-45_1,0,0,0
238_3-46_1,0,0,0
238_3-48_2,0,0,0
238_3-52_1,0,0,0
238_3-66_5,0,0,0
238_3-76_2,0,0,0
238_3-90_1,0,0,0
239_1-26_2,0,0,0
239_1-283_1,0,0,0
239_1-318_56,0,0,0
239_1-321_1,0,0,0
239_1-326_1,0,0,0
239_1-32_1,0,0,0
239_1-330_1,0,0,0
239_1-334_1,0,0,0
239_1-335_1,0,0,0
239_1-338_1,0,0,0
239_1-36_1,0,0,0
239_1-37_1,0,0,0
239_1-39_5,0,0,0
239_1-42_2,0,0,0
239_1-44_1,0,0,0
239_1-44_3,0,0,0
239_1-45_1,0,0,0
239_1-46_1,0,0,0
239_1-48_2,0,0,0
239_1-4_3,0,0,0
239_1-66_3,0,0,0
239_1-66_5,0,0,0
239_1-76_2,0,0,0
239_1-90_1,0,0,0
239_1-92_1,0,0,0
239_1-96_1,0,0,0
239_1-97_1,0,0,0
23_1-318_19,0,0,0
23_1-318_56,0,0,0
23_1-32_1,0,0,0
23_1-335_1,0,0,0
23_1-44_1,0,0,0
23_1-46_1,0,0,0
23_1-66_5,0,0,0
240_1-252_1,0,0,0
240_1-26_2,0,0,0
240_1-26_3,0,0,0
240_1-283_1,0,0,0
240_1-290_1,0,0,0
240_1-294_2,0,0,0
240_1-298_1,0,0,0
240_1-300_1,0,0,0
240_1-318_19,0,0,0
240_1-318_21,0,0,0
240_1-318_39,0,0,0
240_1-318_50,0,0,0
240_1-318_53,0,0,0
240_1-318_54,0,0,0
240_1-318_56,0,0,0
240_1-318_79,0,0,0
240_1-318_81,0,0,0
240_1-326_1,0,0,0
240_1-32_1,0,0,0
240_1-330_1,0,0,0
240_1-332_1,0,0,0
240_1-333_1,0,0,0
240_1-334_1,0,0,0
240_1-334_3,0,0,0
240_1-335_1,0,0,0
240_1-336_1,0,0,0
240_1-338_1,0,0,0
240_1-37_1,0,0,0
240_1-39_2,0,0,0
240_1-39_5,0,0,0
240_1-40_1,0,0,0
240_1-42_2,0,0,0
240_1-43_1,0,0,0
240_1-44_1,0,0,0
240_1-44_3,0,0,0
240_1-45_1,0,0,0
240_1-46_1,0,0,0
240_1-47_2,0,0,0
240_1-48_2,0,0,0
240_1-50_1,0,0,0
240_1-66_5,0,0,0
240_1-72_1,0,0,0
240_1-76_1,0,0,0
240_1-76_2,0,0,0
240_1-77_2,0,0,0
240_1-78_2,0,0,0
