species	skani9999_kept_samples	gene	af	lrt_pvalue	fdr	beta	direction	in_hgt_region	hgt_gene_instances	hgt_rows	max_overlap_bp
Escherichia_coli__66_5	833	rutB	9.09E-01	6.06E-04	0.0114968	-1.06E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_7065	1.07E-01	6.08E-04	0.0115052	-1.99E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	cbrB	4.00E-01	6.08E-04	0.0115052	1.90E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_23428	8.52E-02	6.10E-04	0.0115282	-1.57E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_1036	1.44E-02	6.12E-04	0.0115512	2.25E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_1266	1.68E-02	6.17E-04	0.0116278	2.09E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_23431	2.14E-01	6.18E-04	0.0116278	1.76E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_6442	1.07E-01	6.19E-04	0.0116278	1.09E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	NTP-transf-2 domain-containing protein	6.00E-02	6.20E-04	0.0116278	1.71E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_20166	4.20E-02	6.20E-04	0.0116278	1.49E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Uncharacterized endonuclease	1.81E-01	6.22E-04	0.0116504	-1.16E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_18161	3.36E-02	6.24E-04	0.0116731	1.60E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	murD	9.64E-01	6.28E-04	0.0116775	-1.56E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	srlD	9.47E-01	6.31E-04	0.0116775	-1.29E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	yneJ	9.20E-01	6.31E-04	0.0116775	-1.09E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	ldrB	9.60E-02	6.36E-04	0.0116775	-1.51E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_3108	8.97E-01	6.38E-04	0.0116775	-1.07E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	ybfP	2.09E-01	6.43E-04	0.0116775	3.03E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_27716	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	DUF432 domain-containing protein	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_32670	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_32671	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_32672	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_52397	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_52400	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_9048	1.56E-02	6.44E-04	0.0116775	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	glvB	6.01E-01	6.44E-04	0.0116775	-1.80E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_19737	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	yggA	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	DUF1187 domain-containing protein	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25812	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25814	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	TrbI/VirB10 family protein	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_28856	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_28860	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_34816	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_34817	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_34818	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	CaiF/GrlA family transcriptional regulator	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25813	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25815	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	pilL	4.68E-02	6.48E-04	0.0116775	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_8271	1.44E-02	6.56E-04	0.0117607	2.49E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_5630	2.15E-01	6.58E-04	0.0117607	-1.27E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	Crotonobetainyl-CoA--carnitine CoA-transferase	1.80E-02	6.59E-04	0.0117607	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_37321	1.80E-02	6.59E-04	0.0117607	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	hmuU	1.80E-02	6.59E-04	0.0117607	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_37323	1.80E-02	6.59E-04	0.0117607	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_37324	1.80E-02	6.59E-04	0.0117607	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_21736	2.71E-01	6.59E-04	0.0117607	-1.23E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	lapA	9.82E-01	6.65E-04	0.0118534	-2.12E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	perC	2.02E-01	6.68E-04	0.0118925	-1.00E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	pcoS	6.24E-02	6.75E-04	0.0119307	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	pcoA	6.24E-02	6.75E-04	0.0119307	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25645	6.24E-02	6.75E-04	0.0119307	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	DUF2933 domain-containing protein	6.24E-02	6.75E-04	0.0119307	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25644	6.24E-02	6.75E-04	0.0119307	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_13585	3.23E-01	6.75E-04	0.0119307	-9.01E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	nuoN	9.74E-01	6.76E-04	0.011934	-1.71E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_10377	4.68E-02	6.77E-04	0.0119374	1.39E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25809	2.16E-02	6.79E-04	0.0119441	1.84E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_15034	3.04E-01	6.79E-04	0.0119441	-9.08E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	ubiK	6.05E-01	6.83E-04	0.0120001	-1.50E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_9603	2.63E-01	6.95E-04	0.0121273	-1.19E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	cusS	8.98E-01	6.95E-04	0.0121273	-1.02E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25354	1.81E-01	6.96E-04	0.0121273	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	nanT2	1.81E-01	6.96E-04	0.0121273	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	nanK2	1.81E-01	6.96E-04	0.0121273	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	SASA domain-containing protein	1.81E-01	6.96E-04	0.0121273	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	nanA2	1.81E-01	6.96E-04	0.0121273	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_17994	7.32E-02	6.97E-04	0.0121304	1.32E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_21473	1.56E-02	7.01E-04	0.0121857	2.28E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	astD	9.17E-01	7.07E-04	0.0122755	-1.10E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_31426	1.68E-02	7.09E-04	0.0122957	2.06E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	ybjT	9.64E-01	7.13E-04	0.0123361	-1.56E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_4667	4.55E-01	7.13E-04	0.0123361	-8.47E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	papK	2.35E-01	7.16E-04	0.0123735	1.00E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_8501	3.36E-02	7.19E-04	0.0123818	1.55E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Peptidase-S9 domain-containing protein	1.80E-01	7.19E-04	0.0123818	-1.15E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	hokE	3.69E-01	7.19E-04	0.0123818	-9.48E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_37797	3.48E-02	7.21E-04	0.0123873	1.48E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	silC	4.92E-02	7.21E-04	0.0123873	1.42E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	cobS	5.13E-01	7.25E-04	0.0124415	-8.23E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_7496	6.48E-02	7.26E-04	0.0124441	1.28E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_6967	2.16E-02	7.28E-04	0.0124495	1.84E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_9354	2.16E-02	7.28E-04	0.0124495	1.84E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	yjhB	1.42E-01	7.37E-04	0.0125434	-1.38E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	yjiH	7.89E-01	7.38E-04	0.0125434	-1.04E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_17158	4.68E-02	7.39E-04	0.0125434	1.38E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_14988	9.33E-01	7.39E-04	0.0125434	-1.32E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	ssuC	9.83E-01	7.40E-04	0.0125434	-2.08E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_45062	1.32E-02	7.42E-04	0.0125434	2.33E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_45063	1.32E-02	7.42E-04	0.0125434	2.33E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_45064	1.32E-02	7.42E-04	0.0125434	2.33E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_45065	1.32E-02	7.42E-04	0.0125434	2.33E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_45066	1.32E-02	7.42E-04	0.0125434	2.33E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	yeiQ	9.47E-01	7.43E-04	0.0125459	-1.25E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_7235	4.20E-01	7.48E-04	0.0126159	-1.36E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_15997	1.68E-02	7.55E-04	0.0127194	2.13E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	SycD/LcrH family type III secretion system chaperone	2.67E-01	7.56E-04	0.0127217	-2.31E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_33485	4.68E-02	7.73E-04	0.0129929	-1.95E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	Helix-turn-helix-containing protein	2.52E-02	7.78E-04	0.0130621	1.90E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	cusA	9.08E-01	7.83E-04	0.0131311	-1.05E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_18941	4.80E-02	7.88E-04	0.0131999	1.31E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_20718	3.24E-02	7.92E-04	0.0132368	1.59E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_4247	3.24E-02	7.92E-04	0.0132368	1.59E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_11796	2.06E-01	7.93E-04	0.0132385	-1.08E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_26873	1.56E-02	7.96E-04	0.0132736	2.21E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_3476	2.88E-02	8.06E-04	0.0134251	1.64E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_4221	6.48E-02	8.11E-04	0.0134932	1.19E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_3541	8.88E-02	8.13E-04	0.0135112	-1.89E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	renD	1.55E-01	8.18E-04	0.013579	-1.06E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_16317	8.16E-02	8.22E-04	0.0135868	1.50E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	meaB	4.62E-01	8.22E-04	0.0135868	1.03E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Maturase-related protein	2.64E-02	8.23E-04	0.0135868	1.86E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	wbuB	7.08E-02	8.24E-04	0.0135868	1.53E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_1937	3.84E-02	8.24E-04	0.0135868	1.46E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_8865	7.56E-02	8.24E-04	0.0135868	1.12E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25924	1.44E-02	8.27E-04	0.0136058	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_35179	1.44E-02	8.27E-04	0.0136058	2.26E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_9684	3.96E-02	8.30E-04	0.0136399	1.35E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Alpha/beta hydrolase	1.80E-01	8.43E-04	0.0138382	-1.14E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_18514	3.60E-02	8.47E-04	0.0138884	1.58E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	fadL	5.74E-01	8.48E-04	0.0138893	-1.30E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_49467	1.08E-02	8.53E-04	0.0139557	2.47E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	selD	9.66E-01	8.56E-04	0.0139892	-1.51E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_2984	1.61E-01	8.58E-04	0.0140064	-1.12E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_26350	5.40E-02	8.63E-04	0.0140724	1.57E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_2297	1.99E-01	8.64E-04	0.0140732	-1.10E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_30785	2.04E-02	8.66E-04	0.0140746	1.97E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	yjiM	7.94E-01	8.66E-04	0.0140746	1.08E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_16350	3.12E-02	8.67E-04	0.0140754	1.53E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Head protein	2.40E-02	8.73E-04	0.0141261	1.91E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_38138	2.40E-02	8.73E-04	0.0141261	1.91E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_38139	2.40E-02	8.73E-04	0.0141261	1.91E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_18026	8.04E-02	8.75E-04	0.014143	1.34E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	flgJ	9.47E-01	8.81E-04	0.0142243	-1.30E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_16644	8.04E-02	8.84E-04	0.0142572	1.11E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	MucB-RseB domain-containing protein	1.07E-01	8.90E-04	0.0143382	-1.91E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_21907	3.72E-02	8.95E-04	0.0144031	1.40E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	Putative tail fiber protein	4.68E-02	8.98E-04	0.0144198	1.35E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_26245	4.68E-02	8.98E-04	0.0144198	1.35E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_15366	3.12E-02	9.00E-04	0.0144362	1.71E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_28875	1.80E-02	9.07E-04	0.0145169	2.04E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_34852	1.80E-02	9.07E-04	0.0145169	2.04E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	hyfD	3.53E-01	9.09E-04	0.0145332	-9.60E-01	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_33534	7.56E-02	9.12E-04	0.0145653	-1.92E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_14242	2.52E-02	9.16E-04	0.0145976	1.69E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_25107	1.13E-01	9.16E-04	0.0145976	-1.64E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_15968	6.12E-02	9.18E-04	0.0146136	1.22E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_16194	2.70E-01	9.20E-04	0.0146297	-2.35E+00	Health	FALSE	0	0	0
Escherichia_coli__66_5	833	group_17513	1.49E-01	9.24E-04	0.0146775	1.37E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	ydbL	8.16E-01	9.29E-04	0.0147253	1.39E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_9369	8.04E-02	9.32E-04	0.0147253	1.09E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_30001	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_38221	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	LRAT domain-containing protein	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_38223	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_38224	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	LMBR1 domain-containing protein	2.28E-02	9.35E-04	0.0147253	2.10E+00	IBD	FALSE	0	0	0
Escherichia_coli__66_5	833	group_578	6.96E-02	9.37E-04	0.0147253	-1.94E+00	Health	FALSE	0	0	0
